game_pk,game_time_local,day_night_code,venue_name,home_team,away_team,double_header,double_header_type,Sum of attendance
632476,9/16/2021 13:10,D,Guaranteed Rate Field,White Sox,Angels,N,,27098
632490,9/15/2021 19:10,N,Guaranteed Rate Field,White Sox,Angels,N,,26505
632506,9/14/2021 19:10,N,Guaranteed Rate Field,White Sox,Angels,N,,21848
632513,9/12/2021 13:10,D,Guaranteed Rate Field,White Sox,Red Sox,N,,36178
632531,9/11/2021 18:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,37854
632559,9/10/2021 19:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,34365
632671,9/1/2021 19:10,N,Guaranteed Rate Field,White Sox,Pirates,N,,19231
632683,8/31/2021 19:10,N,Guaranteed Rate Field,White Sox,Pirates,N,,19221
632718,8/27/2021 19:10,N,Guaranteed Rate Field,White Sox,Cubs,N,,37892
632722,8/28/2021 18:10,N,Guaranteed Rate Field,White Sox,Cubs,N,,38668
632765,8/29/2021 13:10,D,Guaranteed Rate Field,White Sox,Cubs,N,,38565
632823,8/19/2021 13:10,D,Guaranteed Rate Field,White Sox,Athletics,N,,23853
632854,8/18/2021 19:10,N,Guaranteed Rate Field,White Sox,Athletics,N,,22780
632892,8/16/2021 19:10,N,Guaranteed Rate Field,White Sox,Athletics,N,,19410
632898,8/14/2021 18:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,38477
632899,8/15/2021 13:10,D,Guaranteed Rate Field,White Sox,Yankees,N,,37696
632908,8/17/2021 19:10,N,Guaranteed Rate Field,White Sox,Athletics,N,,21025
632924,8/12/2021 18:00,N,Field of Dreams,White Sox,Yankees,N,,7832
633015,8/5/2021 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,23589
633030,8/3/2021 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,19369
633047,8/1/2021 13:10,D,Guaranteed Rate Field,White Sox,Indians,N,,34344
633053,8/4/2021 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,22793
633058,7/31/2021 18:10,N,Guaranteed Rate Field,White Sox,Indians,N,,35866
633128,7/30/2021 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,36123
633205,7/21/2021 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,25600
633247,7/18/2021 13:10,D,Guaranteed Rate Field,White Sox,Astros,N,,34148
633262,7/17/2021 18:15,N,Guaranteed Rate Field,White Sox,Astros,N,,34304
633268,7/20/2021 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,17703
633309,7/16/2021 19:10,N,Guaranteed Rate Field,White Sox,Astros,N,,34516
633476,7/19/2021 3:33,N,Guaranteed Rate Field,White Sox,Twins,Y,Single Admission,18272
633478,6/29/2021 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,17382
633479,6/30/2021 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,16803
633499,6/27/2021 16:15,D,Guaranteed Rate Field,White Sox,Mariners,N,,30017
633501,6/26/2021 13:10,D,Guaranteed Rate Field,White Sox,Mariners,N,,30017
633529,7/1/2021 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,24944
633620,6/25/2021 19:10,N,Guaranteed Rate Field,White Sox,Mariners,N,,32189
633634,6/16/2021 13:10,D,Guaranteed Rate Field,White Sox,Rays,N,,20098
633673,6/14/2021 19:10,N,Guaranteed Rate Field,White Sox,Rays,N,,18024
633676,6/15/2021 19:10,N,Guaranteed Rate Field,White Sox,Rays,N,,19259
633733,6/10/2021 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,16903
633774,6/6/2021 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,20068
633783,6/9/2021 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,14438
633788,6/8/2021 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,12761
633840,6/4/2021 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,21637
633859,6/3/2021 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,12845
633872,5/30/2021 13:10,D,Guaranteed Rate Field,White Sox,Orioles,N,,21067
633887,5/29/2021 3:33,N,Guaranteed Rate Field,White Sox,Orioles,Y,Single Admission,20029
633920,6/5/2021 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,21719
633924,5/27/2021 19:10,N,Guaranteed Rate Field,White Sox,Orioles,N,,9671
633951,5/25/2021 19:10,N,Guaranteed Rate Field,White Sox,Cardinals,N,,16380
633971,5/26/2021 13:10,D,Guaranteed Rate Field,White Sox,Cardinals,N,,14791
633994,5/24/2021 19:10,N,Guaranteed Rate Field,White Sox,Cardinals,N,,14629
634124,5/16/2021 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,9928
634125,5/13/2021 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,8188
634127,5/15/2021 18:10,N,Guaranteed Rate Field,White Sox,Royals,N,,9886
634147,5/11/2021 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,7962
634160,5/12/2021 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,8393
634166,5/14/2021 19:10,N,Guaranteed Rate Field,White Sox,Royals,Y,Split Admission,9823
634288,4/30/2021 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,9405
634302,5/2/2021 13:10,D,Guaranteed Rate Field,White Sox,Indians,N,,9471
634326,5/1/2021 15:05,D,Guaranteed Rate Field,White Sox,Indians,N,,9451
634332,4/27/2021 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,9445
634357,4/29/2021 3:33,N,Guaranteed Rate Field,White Sox,Tigers,Y,Single Admission,7628
634384,4/24/2021 18:10,N,Guaranteed Rate Field,White Sox,Rangers,N,,8556
634393,4/25/2021 13:10,D,Guaranteed Rate Field,White Sox,Rangers,N,,9285
634435,4/23/2021 19:10,N,Guaranteed Rate Field,White Sox,Rangers,N,,8969
634501,4/15/2021 13:10,D,Guaranteed Rate Field,White Sox,Indians,N,,7049
634516,4/14/2021 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,7148
634565,4/8/2021 15:10,D,Guaranteed Rate Field,White Sox,Royals,N,,8207
634656,5/14/2021 14:10,D,Guaranteed Rate Field,White Sox,Royals,Y,Split Admission,8574
661383,8/13/2022 18:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,29458
661384,8/12/2022 18:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,33015
661385,8/3/2022 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,19753
661386,8/2/2022 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,24361
661387,8/1/2022 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,17500
661388,7/31/2022 13:10,D,Guaranteed Rate Field,White Sox,Athletics,N,,30028
661406,7/29/2022 19:10,N,Guaranteed Rate Field,White Sox,Athletics,N,,28503
661407,7/24/2022 13:10,D,Guaranteed Rate Field,White Sox,Guardians,N,,30831
661408,7/23/2022 18:15,N,Guaranteed Rate Field,White Sox,Guardians,Y,Split Admission,26329
661409,7/22/2022 19:10,N,Guaranteed Rate Field,White Sox,Guardians,N,,31379
661410,7/10/2022 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,31072
661411,7/9/2022 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,29215
661412,7/8/2022 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,29215
661413,7/6/2022 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,18393
661425,7/7/2022 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,21876
661426,7/5/2022 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,18566
661427,10/5/2022 15:10,D,Guaranteed Rate Field,White Sox,Twins,N,,18918
661429,9/25/2022 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,33549
661430,9/24/2022 18:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,36177
661431,9/23/2022 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,33257
661432,9/22/2022 19:10,N,Guaranteed Rate Field,White Sox,Guardians,N,,23395
661433,9/21/2022 19:10,N,Guaranteed Rate Field,White Sox,Guardians,N,,22606
661434,9/20/2022 19:10,N,Guaranteed Rate Field,White Sox,Guardians,N,,23242
661435,9/14/2022 13:10,D,Guaranteed Rate Field,White Sox,Rockies,N,,16654
661436,9/13/2022 19:10,N,Guaranteed Rate Field,White Sox,Rockies,N,,23606
661437,9/4/2022 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,32305
661438,9/3/2022 18:15,N,Guaranteed Rate Field,White Sox,Twins,N,,31655
661439,9/2/2022 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,24818
661440,9/1/2022 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,15257
661441,8/31/2022 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,17168
661442,8/30/2022 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,17130
661443,8/28/2022 13:10,D,Guaranteed Rate Field,White Sox,D-backs,N,,29781
661444,8/27/2022 18:10,N,Guaranteed Rate Field,White Sox,D-backs,N,,25837
661445,8/26/2022 19:10,N,Guaranteed Rate Field,White Sox,D-backs,N,,33054
661446,8/18/2022 13:10,D,Guaranteed Rate Field,White Sox,Astros,N,,24407
661447,8/17/2022 19:10,N,Guaranteed Rate Field,White Sox,Astros,N,,24671
661448,8/16/2022 19:10,N,Guaranteed Rate Field,White Sox,Astros,N,,23476
661449,8/15/2022 19:10,N,Guaranteed Rate Field,White Sox,Astros,N,,18205
661450,8/14/2022 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,32154
661451,7/30/2022 18:15,N,Guaranteed Rate Field,White Sox,Athletics,N,,28142
661452,7/4/2022 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,32483
661453,6/26/2022 13:10,D,Guaranteed Rate Field,White Sox,Orioles,N,,29191
661454,6/25/2022 13:10,D,Guaranteed Rate Field,White Sox,Orioles,N,,29282
661455,6/24/2022 19:10,N,Guaranteed Rate Field,White Sox,Orioles,N,,27943
661456,6/23/2022 19:10,N,Guaranteed Rate Field,White Sox,Orioles,N,,22431
661457,6/22/2022 13:10,D,Guaranteed Rate Field,White Sox,Blue Jays,N,,19406
661458,6/9/2022 13:10,D,Guaranteed Rate Field,White Sox,Dodgers,N,,25482
661459,6/8/2022 19:10,N,Guaranteed Rate Field,White Sox,Dodgers,N,,25078
661460,6/7/2022 19:10,N,Guaranteed Rate Field,White Sox,Dodgers,N,,25625
661461,5/29/2022 13:10,D,Guaranteed Rate Field,White Sox,Cubs,N,,38080
661462,4/17/2022 13:10,D,Guaranteed Rate Field,White Sox,Rays,N,,17798
661463,10/4/2022 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,24884
661464,10/3/2022 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,22891
661481,6/21/2022 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,20529
661482,6/20/2022 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,22482
661483,6/12/2022 13:10,D,Guaranteed Rate Field,White Sox,Rangers,N,,31096
661484,6/11/2022 13:10,D,Guaranteed Rate Field,White Sox,Rangers,N,,30221
661485,6/10/2022 19:10,N,Guaranteed Rate Field,White Sox,Rangers,N,,24270
661486,5/26/2022 19:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,24896
661487,5/25/2022 19:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,21075
661488,5/24/2022 19:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,21835
661489,5/15/2022 13:10,D,Guaranteed Rate Field,White Sox,Yankees,N,,29500
661490,5/14/2022 18:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,32830
661491,5/13/2022 19:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,28877
661518,5/28/2022 18:15,N,Guaranteed Rate Field,White Sox,Cubs,N,,37820
661519,5/12/2022 19:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,20050
661523,7/23/2022 12:10,D,Guaranteed Rate Field,White Sox,Guardians,Y,Split Admission,18518
661524,5/10/2022 19:10,N,Guaranteed Rate Field,White Sox,Guardians,N,,16025
661525,5/9/2022 19:10,N,Guaranteed Rate Field,White Sox,Guardians,N,,17168
661526,5/2/2022 13:10,D,Guaranteed Rate Field,White Sox,Angels,N,,13112
661527,4/16/2022 13:10,D,Guaranteed Rate Field,White Sox,Rays,N,,27113
661528,4/15/2022 18:10,N,Guaranteed Rate Field,White Sox,Rays,N,,19009
661529,4/14/2022 13:10,D,Guaranteed Rate Field,White Sox,Mariners,N,,13391
661530,4/13/2022 18:10,N,Guaranteed Rate Field,White Sox,Mariners,N,,12291
661531,5/1/2022 13:10,D,Guaranteed Rate Field,White Sox,Angels,N,,27664
661532,4/28/2022 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,11242
661533,4/27/2022 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,12363
661534,4/30/2022 15:05,D,Guaranteed Rate Field,White Sox,Angels,N,,33762
661535,4/29/2022 18:10,N,Guaranteed Rate Field,White Sox,Angels,N,,23709
661536,4/26/2022 18:10,N,Guaranteed Rate Field,White Sox,Royals,N,,12031
661538,4/12/2022 15:10,D,Guaranteed Rate Field,White Sox,Mariners,N,,36948
567456,3/28/2019 13:05,D,Yankee Stadium,Yankees,Orioles,N,,46928
567457,3/30/2019 13:05,D,Yankee Stadium,Yankees,Orioles,N,,42203
567458,3/31/2019 13:05,D,Yankee Stadium,Yankees,Orioles,N,,38419
567459,4/1/2019 18:35,N,Yankee Stadium,Yankees,Tigers,N,,32036
567460,4/2/2019 18:35,N,Yankee Stadium,Yankees,Tigers,N,,32018
567461,4/3/2019 16:05,D,Yankee Stadium,Yankees,Tigers,N,,33038
567462,4/12/2019 19:05,N,Yankee Stadium,Yankees,White Sox,N,,40913
567463,4/13/2019 13:05,D,Yankee Stadium,Yankees,White Sox,N,,41176
567464,4/14/2019 13:05,D,Yankee Stadium,Yankees,White Sox,N,,40104
567465,4/16/2019 18:35,N,Yankee Stadium,Yankees,Red Sox,N,,45008
567466,4/17/2019 18:35,N,Yankee Stadium,Yankees,Red Sox,N,,44106
567467,4/18/2019 18:35,N,Yankee Stadium,Yankees,Royals,N,,39106
567468,4/19/2019 19:05,N,Yankee Stadium,Yankees,Royals,N,,39668
567469,4/20/2019 13:05,D,Yankee Stadium,Yankees,Royals,N,,42013
567470,4/21/2019 13:05,D,Yankee Stadium,Yankees,Royals,N,,40523
567471,5/3/2019 19:05,N,Yankee Stadium,Yankees,Twins,N,,35911
567472,5/4/2019 13:05,D,Yankee Stadium,Yankees,Twins,N,,43123
567473,5/5/2019 16:05,D,Yankee Stadium,Yankees,Twins,N,,38603
567474,5/6/2019 18:35,N,Yankee Stadium,Yankees,Mariners,N,,37423
567475,5/7/2019 18:35,N,Yankee Stadium,Yankees,Mariners,N,,36851
567476,5/8/2019 18:35,N,Yankee Stadium,Yankees,Mariners,N,,38774
567477,5/9/2019 18:35,N,Yankee Stadium,Yankees,Mariners,N,,37016
567478,5/15/2019 3:33,D,Yankee Stadium,Yankees,Orioles,Y,Single Admission,41138
567479,8/12/2019 13:05,D,Yankee Stadium,Yankees,Orioles,Y,Split Admission,42843
567480,5/15/2019 15:05,D,Yankee Stadium,Yankees,Orioles,Y,Single Admission,0
567481,5/17/2019 19:05,N,Yankee Stadium,Yankees,Rays,N,,41281
567482,5/18/2019 13:05,D,Yankee Stadium,Yankees,Rays,N,,43079
567483,5/19/2019 13:05,D,Yankee Stadium,Yankees,Rays,N,,43032
567484,5/27/2019 13:05,D,Yankee Stadium,Yankees,Padres,N,,46254
567485,5/28/2019 18:35,N,Yankee Stadium,Yankees,Padres,N,,37028
567486,5/29/2019 13:05,D,Yankee Stadium,Yankees,Padres,N,,40918
567487,8/3/2019 19:05,N,Yankee Stadium,Yankees,Red Sox,Y,Split Admission,48101
567488,5/31/2019 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,45556
567489,6/1/2019 19:15,N,Yankee Stadium,Yankees,Red Sox,N,,46307
567490,6/2/2019 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,40068
567491,6/11/2019 13:05,D,Yankee Stadium,Yankees,Mets,Y,Split Admission,41538
567492,6/11/2019 19:05,N,Yankee Stadium,Yankees,Mets,Y,Split Admission,44698
567493,6/17/2019 19:05,N,Yankee Stadium,Yankees,Rays,N,,39042
567494,6/18/2019 19:05,N,Yankee Stadium,Yankees,Rays,N,,40479
567495,6/19/2019 13:05,D,Yankee Stadium,Yankees,Rays,N,,41144
567496,6/20/2019 19:05,N,Yankee Stadium,Yankees,Astros,N,,41030
567497,6/21/2019 19:05,N,Yankee Stadium,Yankees,Astros,N,,41166
567498,6/22/2019 19:15,N,Yankee Stadium,Yankees,Astros,N,,46034
567499,6/23/2019 14:05,D,Yankee Stadium,Yankees,Astros,N,,46769
567500,6/24/2019 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,37204
567501,6/25/2019 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,40119
567502,6/26/2019 13:05,D,Yankee Stadium,Yankees,Blue Jays,N,,40578
567503,7/12/2019 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,47162
567504,7/13/2019 13:05,D,Yankee Stadium,Yankees,Blue Jays,N,,43472
567505,7/14/2019 13:05,D,Yankee Stadium,Yankees,Blue Jays,N,,42303
567506,7/15/2019 19:05,N,Yankee Stadium,Yankees,Rays,N,,43173
567507,7/16/2019 19:05,N,Yankee Stadium,Yankees,Rays,N,,40401
567508,7/18/2019 3:33,D,Yankee Stadium,Yankees,Rays,Y,Single Admission,40504
567509,7/18/2019 15:00,D,Yankee Stadium,Yankees,Rays,Y,Single Admission,0
567510,7/19/2019 19:05,N,Yankee Stadium,Yankees,Rockies,N,,44316
567511,7/20/2019 13:05,D,Yankee Stadium,Yankees,Rockies,N,,41499
567512,7/21/2019 13:05,D,Yankee Stadium,Yankees,Rockies,N,,41841
567513,7/30/2019 19:05,N,Yankee Stadium,Yankees,D-backs,N,,47281
567514,7/31/2019 13:05,D,Yankee Stadium,Yankees,D-backs,N,,43979
567515,8/2/2019 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,46932
567516,8/3/2019 13:05,D,Yankee Stadium,Yankees,Red Sox,Y,Split Admission,46625
567517,8/4/2019 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,47267
567518,8/12/2019 19:05,N,Yankee Stadium,Yankees,Orioles,Y,Split Admission,40354
567519,8/13/2019 19:05,N,Yankee Stadium,Yankees,Orioles,N,,41284
567520,8/14/2019 13:05,D,Yankee Stadium,Yankees,Orioles,N,,43909
567521,8/15/2019 19:05,N,Yankee Stadium,Yankees,Indians,N,,44654
567522,8/16/2019 19:05,N,Yankee Stadium,Yankees,Indians,N,,45015
567523,8/17/2019 13:05,D,Yankee Stadium,Yankees,Indians,N,,47347
567524,8/18/2019 13:05,D,Yankee Stadium,Yankees,Indians,N,,45682
567525,8/30/2019 19:05,N,Yankee Stadium,Yankees,Athletics,N,,47265
567526,8/31/2019 13:05,D,Yankee Stadium,Yankees,Athletics,N,,44462
567527,9/1/2019 13:05,D,Yankee Stadium,Yankees,Athletics,N,,42860
567528,9/2/2019 13:05,D,Yankee Stadium,Yankees,Rangers,N,,40015
567529,9/3/2019 18:35,N,Yankee Stadium,Yankees,Rangers,N,,33711
567530,9/4/2019 18:35,N,Yankee Stadium,Yankees,Rangers,N,,36082
567531,9/17/2019 18:35,N,Yankee Stadium,Yankees,Angels,N,,41026
567532,9/18/2019 18:35,N,Yankee Stadium,Yankees,Angels,N,,38106
567533,9/19/2019 18:35,N,Yankee Stadium,Yankees,Angels,N,,42056
567534,9/20/2019 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,45270
567535,9/21/2019 13:05,D,Yankee Stadium,Yankees,Blue Jays,N,,43602
567536,9/22/2019 13:05,D,Yankee Stadium,Yankees,Blue Jays,N,,44583
632239,10/3/2021 15:05,D,Yankee Stadium,Yankees,Rays,N,,40409
632259,10/2/2021 13:05,D,Yankee Stadium,Yankees,Rays,N,,41648
632282,10/1/2021 19:05,N,Yankee Stadium,Yankees,Rays,N,,41469
632380,9/19/2021 13:05,D,Yankee Stadium,Yankees,Guardians,N,,34110
632381,9/22/2021 19:05,N,Yankee Stadium,Yankees,Rangers,N,,25170
632396,9/21/2021 19:05,N,Yankee Stadium,Yankees,Rangers,N,,23335
632414,9/20/2021 19:05,N,Yankee Stadium,Yankees,Rangers,N,,22160
632441,9/18/2021 13:05,D,Yankee Stadium,Yankees,Guardians,N,,39088
632458,9/17/2021 19:05,N,Yankee Stadium,Yankees,Guardians,N,,31403
632546,9/9/2021 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,30112
632567,9/8/2021 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,25873
632577,9/7/2021 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,30164
632582,9/5/2021 13:05,D,Yankee Stadium,Yankees,Orioles,N,,33091
632593,9/6/2021 13:05,D,Yankee Stadium,Yankees,Blue Jays,N,,31196
632622,9/4/2021 13:05,D,Yankee Stadium,Yankees,Orioles,N,,34571
632642,9/3/2021 19:05,N,Yankee Stadium,Yankees,Orioles,N,,34085
632730,9/13/2021 14:05,D,Yankee Stadium,Yankees,Twins,N,,31528
632799,8/20/2021 19:05,N,Yankee Stadium,Yankees,Twins,N,,39124
632821,8/21/2021 13:05,D,Yankee Stadium,Yankees,Twins,N,,35247
632840,8/19/2021 19:05,N,Yankee Stadium,Yankees,Twins,N,,30019
632852,8/18/2021 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,39166
632893,8/17/2021 19:05,N,Yankee Stadium,Yankees,Red Sox,Y,Split Admission,35237
632950,8/7/2021 13:05,D,Yankee Stadium,Yankees,Mariners,N,,35165
632953,8/8/2021 13:05,D,Yankee Stadium,Yankees,Mariners,N,,35437
633013,8/5/2021 19:05,N,Yankee Stadium,Yankees,Mariners,N,,33211
633018,8/4/2021 19:05,N,Yankee Stadium,Yankees,Orioles,N,,30055
633023,8/3/2021 19:05,N,Yankee Stadium,Yankees,Orioles,N,,30815
633062,8/6/2021 19:05,N,Yankee Stadium,Yankees,Mariners,N,,43180
633078,8/2/2021 19:05,N,Yankee Stadium,Yankees,Orioles,N,,28879
633213,7/21/2021 19:05,N,Yankee Stadium,Yankees,Phillies,N,,34112
633216,7/20/2021 19:05,N,Yankee Stadium,Yankees,Phillies,N,,36106
633273,7/18/2021 19:08,N,Yankee Stadium,Yankees,Red Sox,N,,40309
633291,8/17/2021 13:05,D,Yankee Stadium,Yankees,Red Sox,Y,Split Admission,39078
633298,7/17/2021 19:15,N,Yankee Stadium,Yankees,Red Sox,N,,37095
633310,7/16/2021 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,40130
633417,7/4/2021 19:08,N,Yankee Stadium,Yankees,Mets,Y,Split Admission,42107
633421,8/16/2021 19:05,N,Yankee Stadium,Yankees,Angels,N,,37010
633440,7/3/2021 13:05,D,Yankee Stadium,Yankees,Mets,N,,40047
633444,6/29/2021 19:05,N,Yankee Stadium,Yankees,Angels,N,,23152
633484,6/30/2021 19:05,N,Yankee Stadium,Yankees,Angels,N,,30714
633522,7/4/2021 14:05,D,Yankee Stadium,Yankees,Mets,Y,Split Admission,42714
633551,6/23/2021 19:05,N,Yankee Stadium,Yankees,Royals,N,,25032
633559,6/24/2021 13:05,D,Yankee Stadium,Yankees,Royals,N,,21350
633575,6/20/2021 13:05,D,Yankee Stadium,Yankees,Athletics,N,,27807
633601,6/28/2021 19:05,N,Yankee Stadium,Yankees,Angels,N,,25054
633606,6/19/2021 13:05,D,Yankee Stadium,Yankees,Athletics,N,,23985
633609,6/18/2021 19:05,N,Yankee Stadium,Yankees,Athletics,N,,24037
633621,6/22/2021 19:05,N,Yankee Stadium,Yankees,Royals,N,,21130
633812,6/6/2021 19:08,N,Yankee Stadium,Yankees,Red Sox,N,,19103
633819,6/3/2021 13:05,D,Yankee Stadium,Yankees,Rays,N,,12614
633824,6/4/2021 19:05,N,Yankee Stadium,Yankees,Red Sox,N,,18040
633852,6/5/2021 19:15,N,Yankee Stadium,Yankees,Red Sox,N,,20019
633861,6/1/2021 19:05,N,Yankee Stadium,Yankees,Rays,N,,12537
633882,6/2/2021 19:05,N,Yankee Stadium,Yankees,Rays,N,,13824
633898,5/31/2021 13:05,D,Yankee Stadium,Yankees,Rays,N,,17008
633910,5/27/2021 3:33,N,Yankee Stadium,Yankees,Blue Jays,Y,Single Admission,14056
633956,5/25/2021 19:05,N,Yankee Stadium,Yankees,Blue Jays,N,,12025
634009,5/23/2021 13:05,D,Yankee Stadium,Yankees,White Sox,N,,14007
634014,5/21/2021 19:05,N,Yankee Stadium,Yankees,White Sox,N,,14011
634035,5/22/2021 13:05,D,Yankee Stadium,Yankees,White Sox,N,,14665
634217,5/5/2021 19:05,N,Yankee Stadium,Yankees,Astros,N,,9895
634218,5/9/2021 13:05,D,Yankee Stadium,Yankees,Nationals,N,,10092
634221,5/8/2021 13:05,D,Yankee Stadium,Yankees,Nationals,N,,10850
634224,5/6/2021 13:05,D,Yankee Stadium,Yankees,Astros,N,,10042
634234,5/7/2021 19:05,N,Yankee Stadium,Yankees,Nationals,N,,10010
634269,5/4/2021 19:05,N,Yankee Stadium,Yankees,Astros,N,,10850
